# code name : Parallel Tempering for 2D Ferromagnetic Ising Model
# author : Andrew Noble
# version : v0.1
# inspired by : Prof. Helmut Katzgraber

# system size : 20
# number of spins : 400
# space dimension : 2
# lattice coordination number : 4
# process ID : 12523
# hostname : Andrews-MacBook-Pro-4.local
# job start : Sun Mar  1 23:14:55 2020

# temperature set
# | 0.10
# | 0.13
# | 0.16
# | 0.20
# | 0.25
# | 0.32
# | 0.40
# | 0.50
# | 0.63
# | 0.79
# | 1.00
# | 1.26
# | 1.58
# | 2.00
# | 2.51
# | 3.16
# | 3.98
# | 5.01
# | 6.31
# | 7.94
# | 10.00

# T MCS <energy> <m>
5.0100 30000 -0.4400 0.0650
6.3100 30000 -0.3500 0.0450
7.9400 30000 -0.1700 0.0050
10.0000 30000 -0.2100 0.0200

0.1000 31000 -2.0000 1.0000
0.1300 31000 -2.0000 1.0000
0.1600 31000 -2.0000 1.0000
0.2000 31000 -2.0000 1.0000
0.2500 31000 -2.0000 1.0000
0.3200 31000 -2.0000 1.0000
0.4000 31000 -2.0000 1.0000
0.5000 31000 -2.0000 1.0000
0.6300 31000 -2.0000 1.0000
0.7900 31000 -2.0000 1.0000
1.0000 31000 -2.0000 1.0000
1.2600 31000 -2.0000 1.0000
1.5800 31000 -1.9200 0.9800
2.0000 31000 -1.8500 0.9600
2.5100 31000 -1.1800 0.2450
3.1600 31000 -0.6100 0.1250
3.9800 31000 -0.5700 0.1300
5.0100 31000 -0.4000 0.0400
6.3100 31000 -0.4300 0.0200
7.9400 31000 -0.2900 0.0050
10.0000 31000 -0.2500 0.0250

0.1000 32000 -2.0000 1.0000
0.1300 32000 -2.0000 1.0000
0.1600 32000 -2.0000 1.0000
0.2000 32000 -2.0000 1.0000
0.2500 32000 -2.0000 1.0000
0.3200 32000 -2.0000 1.0000
0.4000 32000 -2.0000 1.0000
0.5000 32000 -2.0000 1.0000
0.6300 32000 -2.0000 1.0000
0.7900 32000 -2.0000 1.0000
1.0000 32000 -2.0000 1.0000
1.2600 32000 -1.9800 0.9950
1.5800 32000 -1.9200 0.9750
2.0000 32000 -1.6900 0.8900
2.5100 32000 -1.1400 0.3000
3.1600 32000 -0.7200 0.0550
3.9800 32000 -0.6800 0.0000
5.0100 32000 -0.3700 0.0000
6.3100 32000 -0.2100 0.0250
7.9400 32000 -0.2600 0.0200
10.0000 32000 -0.2200 0.0450

0.1000 33000 -2.0000 1.0000
0.1300 33000 -2.0000 1.0000
0.1600 33000 -2.0000 1.0000
0.2000 33000 -2.0000 1.0000
0.2500 33000 -2.0000 1.0000
0.3200 33000 -2.0000 1.0000
0.4000 33000 -2.0000 1.0000
0.5000 33000 -2.0000 1.0000
0.6300 33000 -2.0000 1.0000
0.7900 33000 -2.0000 1.0000
1.0000 33000 -2.0000 1.0000
1.2600 33000 -1.9800 0.9950
1.5800 33000 -2.0000 1.0000
2.0000 33000 -1.7600 0.9350
2.5100 33000 -1.0100 0.3600
3.1600 33000 -0.7000 0.0550
3.9800 33000 -0.4800 0.0400
5.0100 33000 -0.4300 0.1500
6.3100 33000 -0.3200 0.0250
7.9400 33000 -0.2800 0.0900
10.0000 33000 -0.1200 0.0250

0.1000 34000 -2.0000 1.0000
0.1300 34000 -2.0000 1.0000
0.1600 34000 -2.0000 1.0000
0.2000 34000 -2.0000 1.0000
0.2500 34000 -2.0000 1.0000
0.3200 34000 -2.0000 1.0000
0.4000 34000 -2.0000 1.0000
0.5000 34000 -2.0000 1.0000
0.6300 34000 -2.0000 1.0000
0.7900 34000 -2.0000 1.0000
1.0000 34000 -2.0000 1.0000
1.2600 34000 -1.9800 0.9950
1.5800 34000 -1.9300 0.9800
2.0000 34000 -1.6500 0.8700
2.5100 34000 -1.0700 0.1250
3.1600 34000 -0.8600 0.0300
3.9800 34000 -0.6200 0.1100
5.0100 34000 -0.4900 0.0450
6.3100 34000 -0.2800 0.0150
7.9400 34000 -0.2100 0.0100
10.0000 34000 -0.3100 0.0350

0.1000 35000 -2.0000 1.0000
0.1300 35000 -2.0000 1.0000
0.1600 35000 -2.0000 1.0000
0.2000 35000 -2.0000 1.0000
0.2500 35000 -2.0000 1.0000
0.3200 35000 -2.0000 1.0000
0.4000 35000 -2.0000 1.0000
0.5000 35000 -2.0000 1.0000
0.6300 35000 -2.0000 1.0000
0.7900 35000 -2.0000 1.0000
1.0000 35000 -2.0000 1.0000
1.2600 35000 -1.9800 0.9950
1.5800 35000 -1.9000 0.9750
2.0000 35000 -1.7700 0.9400
2.5100 35000 -1.3300 0.4800
3.1600 35000 -0.7800 0.1000
3.9800 35000 -0.5800 0.1350
5.0100 35000 -0.4600 0.0050
6.3100 35000 -0.3000 0.0700
7.9400 35000 -0.2500 0.1100
10.0000 35000 -0.1700 0.0050

0.1000 36000 -2.0000 1.0000
0.1300 36000 -2.0000 1.0000
0.1600 36000 -2.0000 1.0000
0.2000 36000 -2.0000 1.0000
0.2500 36000 -2.0000 1.0000
0.3200 36000 -2.0000 1.0000
0.4000 36000 -2.0000 1.0000
0.5000 36000 -2.0000 1.0000
0.6300 36000 -2.0000 1.0000
0.7900 36000 -2.0000 1.0000
1.0000 36000 -2.0000 1.0000
1.2600 36000 -2.0000 1.0000
1.5800 36000 -2.0000 1.0000
2.0000 36000 -1.7200 0.9200
2.5100 36000 -1.2000 0.4650
3.1600 36000 -0.8400 0.1100
3.9800 36000 -0.5700 0.0850
5.0100 36000 -0.3700 0.0350
6.3100 36000 -0.2100 0.0550
7.9400 36000 -0.2500 0.0200
10.0000 36000 -0.2400 0.0650

0.1000 37000 -2.0000 1.0000
0.1300 37000 -2.0000 1.0000
0.1600 37000 -2.0000 1.0000
0.2000 37000 -2.0000 1.0000
0.2500 37000 -2.0000 1.0000
0.3200 37000 -2.0000 1.0000
0.4000 37000 -2.0000 1.0000
0.5000 37000 -2.0000 1.0000
0.6300 37000 -2.0000 1.0000
0.7900 37000 -2.0000 1.0000
1.0000 37000 -2.0000 1.0000
1.2600 37000 -2.0000 1.0000
1.5800 37000 -1.9400 0.9850
2.0000 37000 -1.8000 0.9400
2.5100 37000 -0.9100 0.1550
3.1600 37000 -0.7100 0.1450
3.9800 37000 -0.5300 0.1550
5.0100 37000 -0.3300 0.0900
6.3100 37000 -0.2600 0.0300
7.9400 37000 -0.2400 0.0400
10.0000 37000 -0.0900 0.0700

0.1000 38000 -2.0000 1.0000
0.1300 38000 -2.0000 1.0000
0.1600 38000 -2.0000 1.0000
0.2000 38000 -2.0000 1.0000
0.2500 38000 -2.0000 1.0000
0.3200 38000 -2.0000 1.0000
0.4000 38000 -2.0000 1.0000
0.5000 38000 -2.0000 1.0000
0.6300 38000 -2.0000 1.0000
0.7900 38000 -2.0000 1.0000
1.0000 38000 -2.0000 1.0000
1.2600 38000 -1.9800 0.9950
1.5800 38000 -1.9100 0.9700
2.0000 38000 -1.8100 0.9400
2.5100 38000 -1.1200 0.2550
3.1600 38000 -0.7400 0.3050
3.9800 38000 -0.6300 0.0850
5.0100 38000 -0.3800 0.1450
6.3100 38000 -0.3600 0.0250
7.9400 38000 -0.2200 0.0650
10.0000 38000 -0.1600 0.1000

0.1000 39000 -2.0000 1.0000
0.1300 39000 -2.0000 1.0000
0.1600 39000 -2.0000 1.0000
0.2000 39000 -2.0000 1.0000
0.2500 39000 -2.0000 1.0000
0.3200 39000 -2.0000 1.0000
0.4000 39000 -2.0000 1.0000
0.5000 39000 -2.0000 1.0000
0.6300 39000 -2.0000 1.0000
0.7900 39000 -2.0000 1.0000
1.0000 39000 -1.9800 0.9950
1.2600 39000 -1.9600 0.9900
1.5800 39000 -1.8900 0.9700
2.0000 39000 -1.4800 0.8100
2.5100 39000 -1.0400 0.1200
3.1600 39000 -0.7800 0.2200
3.9800 39000 -0.6700 0.0800
5.0100 39000 -0.4700 0.0650
6.3100 39000 -0.3500 0.0100
7.9400 39000 -0.3800 0.0150
10.0000 39000 -0.0100 0.0600

0.1000 40000 -2.0000 1.0000
0.1300 40000 -2.0000 1.0000
0.1600 40000 -2.0000 1.0000
0.2000 40000 -2.0000 1.0000
0.2500 40000 -2.0000 1.0000
0.3200 40000 -2.0000 1.0000
0.4000 40000 -2.0000 1.0000
0.5000 40000 -2.0000 1.0000
0.6300 40000 -2.0000 1.0000
0.7900 40000 -2.0000 1.0000
1.0000 40000 -2.0000 1.0000
1.2600 40000 -1.9800 0.9950
1.5800 40000 -1.9600 0.9900
2.0000 40000 -1.8800 0.9650
2.5100 40000 -1.2800 0.6350
3.1600 40000 -0.8700 0.0700
3.9800 40000 -0.6500 0.0900
5.0100 40000 -0.5400 0.1450
6.3100 40000 -0.2500 0.0350
7.9400 40000 -0.2600 0.0450
10.0000 40000 -0.1300 0.0300

0.1000 41000 -2.0000 1.0000
0.1300 41000 -2.0000 1.0000
0.1600 41000 -2.0000 1.0000
0.2000 41000 -2.0000 1.0000
0.2500 41000 -2.0000 1.0000
0.3200 41000 -2.0000 1.0000
0.4000 41000 -2.0000 1.0000
0.5000 41000 -2.0000 1.0000
0.6300 41000 -2.0000 1.0000
0.7900 41000 -2.0000 1.0000
1.0000 41000 -2.0000 1.0000
1.2600 41000 -1.9800 0.9950
1.5800 41000 -1.9800 0.9950
2.0000 41000 -1.7900 0.9350
2.5100 41000 -1.0500 0.3950
3.1600 41000 -0.8100 0.1100
3.9800 41000 -0.3800 0.0450
5.0100 41000 -0.3700 0.0550
6.3100 41000 -0.1800 0.0400
7.9400 41000 -0.1900 0.0000
10.0000 41000 -0.4400 0.0400

0.1000 42000 -2.0000 1.0000
0.1300 42000 -2.0000 1.0000
0.1600 42000 -2.0000 1.0000
0.2000 42000 -2.0000 1.0000
0.2500 42000 -2.0000 1.0000
0.3200 42000 -2.0000 1.0000
0.4000 42000 -2.0000 1.0000
0.5000 42000 -2.0000 1.0000
0.6300 42000 -2.0000 1.0000
0.7900 42000 -2.0000 1.0000
1.0000 42000 -2.0000 1.0000
1.2600 42000 -1.9600 0.9900
1.5800 42000 -1.9600 0.9900
2.0000 42000 -1.7700 0.9100
2.5100 42000 -0.9300 0.1950
3.1600 42000 -0.5900 0.1100
3.9800 42000 -0.5800 0.0350
5.0100 42000 -0.4200 0.0950
6.3100 42000 -0.3700 0.0700
7.9400 42000 -0.3500 0.0200
10.0000 42000 -0.2600 0.1000

0.1000 43000 -2.0000 1.0000
0.1300 43000 -2.0000 1.0000
0.1600 43000 -2.0000 1.0000
0.2000 43000 -2.0000 1.0000
0.2500 43000 -2.0000 1.0000
0.3200 43000 -2.0000 1.0000
0.4000 43000 -2.0000 1.0000
0.5000 43000 -2.0000 1.0000
0.6300 43000 -2.0000 1.0000
0.7900 43000 -2.0000 1.0000
1.0000 43000 -1.9600 0.9900
1.2600 43000 -1.9600 0.9900
1.5800 43000 -1.9600 0.9900
2.0000 43000 -1.6500 0.8850
2.5100 43000 -1.2600 0.7000
3.1600 43000 -0.6700 0.0750
3.9800 43000 -0.6700 0.0150
5.0100 43000 -0.3500 0.1150
6.3100 43000 -0.3800 0.0250
7.9400 43000 -0.2300 0.0650
10.0000 43000 -0.2000 0.0300

0.1000 44000 -2.0000 1.0000
0.1300 44000 -2.0000 1.0000
0.1600 44000 -2.0000 1.0000
0.2000 44000 -2.0000 1.0000
0.2500 44000 -2.0000 1.0000
0.3200 44000 -2.0000 1.0000
0.4000 44000 -2.0000 1.0000
0.5000 44000 -2.0000 1.0000
0.6300 44000 -2.0000 1.0000
0.7900 44000 -2.0000 1.0000
1.0000 44000 -2.0000 1.0000
1.2600 44000 -1.9800 0.9950
1.5800 44000 -1.9400 0.9850
2.0000 44000 -1.8100 0.9350
2.5100 44000 -1.1000 0.0100
3.1600 44000 -0.7700 0.1350
3.9800 44000 -0.5400 0.0050
5.0100 44000 -0.5200 0.1100
6.3100 44000 -0.2700 0.0400
7.9400 44000 -0.2600 0.0650
10.0000 44000 -0.1900 0.0400

0.1000 45000 -2.0000 1.0000
0.1300 45000 -2.0000 1.0000
0.1600 45000 -2.0000 1.0000
0.2000 45000 -2.0000 1.0000
0.2500 45000 -2.0000 1.0000
0.3200 45000 -2.0000 1.0000
0.4000 45000 -2.0000 1.0000
0.5000 45000 -2.0000 1.0000
0.6300 45000 -2.0000 1.0000
0.7900 45000 -1.9800 0.9950
1.0000 45000 -1.9800 0.9950
1.2600 45000 -1.9800 0.9950
1.5800 45000 -2.0000 1.0000
2.0000 45000 -1.6900 0.8750
2.5100 45000 -1.0400 0.1250
3.1600 45000 -0.6800 0.0450
3.9800 45000 -0.5300 0.1750
5.0100 45000 -0.5100 0.0550
6.3100 45000 -0.2900 0.0650
7.9400 45000 -0.3400 0.0850
10.0000 45000 -0.1800 0.0900

0.1000 46000 -2.0000 1.0000
0.1300 46000 -2.0000 1.0000
0.1600 46000 -2.0000 1.0000
0.2000 46000 -2.0000 1.0000
0.2500 46000 -2.0000 1.0000
0.3200 46000 -2.0000 1.0000
0.4000 46000 -2.0000 1.0000
0.5000 46000 -2.0000 1.0000
0.6300 46000 -2.0000 1.0000
0.7900 46000 -2.0000 1.0000
1.0000 46000 -2.0000 1.0000
1.2600 46000 -1.9700 0.9900
1.5800 46000 -2.0000 1.0000
2.0000 46000 -1.7700 0.9100
2.5100 46000 -1.1700 0.4150
3.1600 46000 -0.8300 0.1050
3.9800 46000 -0.5700 0.0300
5.0100 46000 -0.3900 0.0650
6.3100 46000 -0.3200 0.0400
7.9400 46000 -0.2100 0.0700
10.0000 46000 -0.2100 0.0450

0.1000 47000 -2.0000 1.0000
0.1300 47000 -2.0000 1.0000
0.1600 47000 -2.0000 1.0000
0.2000 47000 -2.0000 1.0000
0.2500 47000 -2.0000 1.0000
0.3200 47000 -2.0000 1.0000
0.4000 47000 -2.0000 1.0000
0.5000 47000 -2.0000 1.0000
0.6300 47000 -2.0000 1.0000
0.7900 47000 -2.0000 1.0000
1.0000 47000 -1.9800 0.9950
1.2600 47000 -1.9500 0.9850
1.5800 47000 -1.8700 0.9500
2.0000 47000 -1.6400 0.8800
2.5100 47000 -1.1100 0.1900
3.1600 47000 -0.8100 0.1100
3.9800 47000 -0.5700 0.0450
5.0100 47000 -0.5400 0.1200
6.3100 47000 -0.3200 0.0600
7.9400 47000 -0.3700 0.0300
10.0000 47000 -0.2300 0.0500

0.1000 48000 -2.0000 1.0000
0.1300 48000 -2.0000 1.0000
0.1600 48000 -2.0000 1.0000
0.2000 48000 -2.0000 1.0000
0.2500 48000 -2.0000 1.0000
0.3200 48000 -2.0000 1.0000
0.4000 48000 -2.0000 1.0000
0.5000 48000 -2.0000 1.0000
0.6300 48000 -2.0000 1.0000
0.7900 48000 -2.0000 1.0000
1.0000 48000 -1.9800 0.9950
1.2600 48000 -2.0000 1.0000
1.5800 48000 -1.9400 0.9850
2.0000 48000 -1.8000 0.9350
2.5100 48000 -1.1500 0.3050
3.1600 48000 -0.7100 0.0800
3.9800 48000 -0.4600 0.0750
5.0100 48000 -0.4100 0.0700
6.3100 48000 -0.3300 0.0500
7.9400 48000 -0.2200 0.0400
10.0000 48000 -0.4400 0.0200

0.1000 49000 -2.0000 1.0000
0.1300 49000 -2.0000 1.0000
0.1600 49000 -2.0000 1.0000
0.2000 49000 -2.0000 1.0000
0.2500 49000 -2.0000 1.0000
0.3200 49000 -2.0000 1.0000
0.4000 49000 -2.0000 1.0000
0.5000 49000 -2.0000 1.0000
0.6300 49000 -2.0000 1.0000
0.7900 49000 -2.0000 1.0000
1.0000 49000 -2.0000 1.0000
1.2600 49000 -1.9400 0.9850
1.5800 49000 -1.9100 0.9750
2.0000 49000 -1.6800 0.8350
2.5100 49000 -0.9900 0.0050
3.1600 49000 -0.6600 0.1300
3.9800 49000 -0.5500 0.1800
5.0100 49000 -0.5800 0.0850
6.3100 49000 -0.3500 0.0450
7.9400 49000 -0.4000 0.0550
10.0000 49000 -0.2300 0.1350

0.1000 50000 -2.0000 1.0000
0.1300 50000 -2.0000 1.0000
0.1600 50000 -2.0000 1.0000
0.2000 50000 -2.0000 1.0000
0.2500 50000 -2.0000 1.0000
0.3200 50000 -2.0000 1.0000
0.4000 50000 -2.0000 1.0000
0.5000 50000 -2.0000 1.0000
0.6300 50000 -2.0000 1.0000
0.7900 50000 -2.0000 1.0000
1.0000 50000 -2.0000 1.0000
1.2600 50000 -1.9400 0.9850
1.5800 50000 -2.0000 1.0000
2.0000 50000 -1.7500 0.8950
2.5100 50000 -1.0500 0.0550
3.1600 50000 -0.7100 0.1500
3.9800 50000 -0.4500 0.0450
5.0100 50000 -0.5500 0.0150
6.3100 50000 -0.4200 0.0650
7.9400 50000 -0.2100 0.1350
10.0000 50000 -0.2600 0.0700

0.1000 51000 -2.0000 1.0000
0.1300 51000 -2.0000 1.0000
0.1600 51000 -2.0000 1.0000
0.2000 51000 -2.0000 1.0000
0.2500 51000 -2.0000 1.0000
0.3200 51000 -2.0000 1.0000
0.4000 51000 -2.0000 1.0000
0.5000 51000 -2.0000 1.0000
0.6300 51000 -2.0000 1.0000
0.7900 51000 -2.0000 1.0000
1.0000 51000 -2.0000 1.0000
1.2600 51000 -2.0000 1.0000
1.5800 51000 -2.0000 1.0000
2.0000 51000 -1.5500 0.7200
2.5100 51000 -1.4200 0.7450
3.1600 51000 -0.7700 0.0600
3.9800 51000 -0.6000 0.0250
5.0100 51000 -0.3800 0.0750
6.3100 51000 -0.3800 0.0300
7.9400 51000 -0.3100 0.0300
10.0000 51000 -0.2600 0.0600

0.1000 52000 -2.0000 1.0000
0.1300 52000 -2.0000 1.0000
0.1600 52000 -2.0000 1.0000
0.2000 52000 -2.0000 1.0000
0.2500 52000 -2.0000 1.0000
0.3200 52000 -2.0000 1.0000
0.4000 52000 -2.0000 1.0000
0.5000 52000 -2.0000 1.0000
0.6300 52000 -2.0000 1.0000
0.7900 52000 -2.0000 1.0000
1.0000 52000 -2.0000 1.0000
1.2600 52000 -1.9600 0.9900
1.5800 52000 -1.9600 0.9900
2.0000 52000 -1.7000 0.8950
2.5100 52000 -1.0800 0.1950
3.1600 52000 -0.8500 0.0100
3.9800 52000 -0.5400 0.0450
5.0100 52000 -0.3900 0.0400
6.3100 52000 -0.2200 0.0200
7.9400 52000 -0.2800 0.0550
10.0000 52000 -0.2100 0.0900

0.1000 53000 -2.0000 1.0000
0.1300 53000 -2.0000 1.0000
0.1600 53000 -2.0000 1.0000
0.2000 53000 -2.0000 1.0000
0.2500 53000 -2.0000 1.0000
0.3200 53000 -2.0000 1.0000
0.4000 53000 -2.0000 1.0000
0.5000 53000 -2.0000 1.0000
0.6300 53000 -2.0000 1.0000
0.7900 53000 -2.0000 1.0000
1.0000 53000 -2.0000 1.0000
1.2600 53000 -1.9600 0.9900
1.5800 53000 -1.9600 0.9900
2.0000 53000 -1.9000 0.9750
2.5100 53000 -0.9300 0.4100
3.1600 53000 -0.7900 0.2950
3.9800 53000 -0.4600 0.1450
5.0100 53000 -0.3600 0.0250
6.3100 53000 -0.3700 0.0400
7.9400 53000 -0.2500 0.0300
10.0000 53000 -0.1100 0.0350

0.1000 54000 -2.0000 1.0000
0.1300 54000 -2.0000 1.0000
0.1600 54000 -2.0000 1.0000
0.2000 54000 -2.0000 1.0000
0.2500 54000 -2.0000 1.0000
0.3200 54000 -2.0000 1.0000
0.4000 54000 -2.0000 1.0000
0.5000 54000 -2.0000 1.0000
0.6300 54000 -2.0000 1.0000
0.7900 54000 -2.0000 1.0000
1.0000 54000 -2.0000 1.0000
1.2600 54000 -1.9800 0.9950
1.5800 54000 -1.9600 0.9900
2.0000 54000 -1.7300 0.9050
2.5100 54000 -1.1800 0.1400
3.1600 54000 -0.6500 0.1000
3.9800 54000 -0.6600 0.0700
5.0100 54000 -0.4400 0.0000
6.3100 54000 -0.3400 0.0650
7.9400 54000 -0.3300 0.0700
10.0000 54000 -0.2200 0.0600

0.1000 55000 -2.0000 1.0000
0.1300 55000 -2.0000 1.0000
0.1600 55000 -2.0000 1.0000
0.2000 55000 -2.0000 1.0000
0.2500 55000 -2.0000 1.0000
0.3200 55000 -2.0000 1.0000
0.4000 55000 -2.0000 1.0000
0.5000 55000 -2.0000 1.0000
0.6300 55000 -2.0000 1.0000
0.7900 55000 -2.0000 1.0000
1.0000 55000 -2.0000 1.0000
1.2600 55000 -1.9500 0.9850
1.5800 55000 -1.9800 0.9950
2.0000 55000 -1.7800 0.9350
2.5100 55000 -1.1200 0.4700
3.1600 55000 -0.7600 0.1200
3.9800 55000 -0.6200 0.0300
5.0100 55000 -0.4400 0.0150
6.3100 55000 -0.2700 0.0250
7.9400 55000 -0.1900 0.0250
10.0000 55000 -0.2500 0.0250

0.1000 56000 -2.0000 1.0000
0.1300 56000 -2.0000 1.0000
0.1600 56000 -2.0000 1.0000
0.2000 56000 -2.0000 1.0000
0.2500 56000 -2.0000 1.0000
0.3200 56000 -2.0000 1.0000
0.4000 56000 -2.0000 1.0000
0.5000 56000 -2.0000 1.0000
0.6300 56000 -2.0000 1.0000
0.7900 56000 -2.0000 1.0000
1.0000 56000 -1.9800 0.9950
1.2600 56000 -1.9500 0.9850
1.5800 56000 -1.9100 0.9750
2.0000 56000 -1.7200 0.8650
2.5100 56000 -1.0600 0.0600
3.1600 56000 -0.7100 0.0750
3.9800 56000 -0.6300 0.1100
5.0100 56000 -0.3700 0.0050
6.3100 56000 -0.2100 0.0850
7.9400 56000 -0.2200 0.0600
10.0000 56000 -0.4300 0.0850

0.1000 57000 -2.0000 1.0000
0.1300 57000 -2.0000 1.0000
0.1600 57000 -2.0000 1.0000
0.2000 57000 -2.0000 1.0000
0.2500 57000 -2.0000 1.0000
0.3200 57000 -2.0000 1.0000
0.4000 57000 -2.0000 1.0000
0.5000 57000 -2.0000 1.0000
0.6300 57000 -2.0000 1.0000
0.7900 57000 -2.0000 1.0000
1.0000 57000 -2.0000 1.0000
1.2600 57000 -1.9800 0.9950
1.5800 57000 -1.9000 0.9750
2.0000 57000 -1.7500 0.8900
2.5100 57000 -1.2400 0.3150
3.1600 57000 -0.7100 0.0600
3.9800 57000 -0.5700 0.1250
5.0100 57000 -0.4300 0.0250
6.3100 57000 -0.2100 0.0100
7.9400 57000 -0.2600 0.0550
10.0000 57000 -0.3000 0.1000

0.1000 58000 -2.0000 1.0000
0.1300 58000 -2.0000 1.0000
0.1600 58000 -2.0000 1.0000
0.2000 58000 -2.0000 1.0000
0.2500 58000 -2.0000 1.0000
0.3200 58000 -2.0000 1.0000
0.4000 58000 -2.0000 1.0000
0.5000 58000 -2.0000 1.0000
0.6300 58000 -2.0000 1.0000
0.7900 58000 -2.0000 1.0000
1.0000 58000 -1.9800 0.9950
1.2600 58000 -1.9600 0.9900
1.5800 58000 -1.8900 0.9700
2.0000 58000 -1.6800 0.8950
2.5100 58000 -1.1500 0.0150
3.1600 58000 -0.7000 0.0000
3.9800 58000 -0.4500 0.1000
5.0100 58000 -0.3400 0.0400
6.3100 58000 -0.3600 0.1000
7.9400 58000 -0.2300 0.1250
10.0000 58000 -0.1600 0.0150

0.1000 59000 -2.0000 1.0000
0.1300 59000 -2.0000 1.0000
0.1600 59000 -2.0000 1.0000
0.2000 59000 -2.0000 1.0000
0.2500 59000 -2.0000 1.0000
0.3200 59000 -2.0000 1.0000
0.4000 59000 -2.0000 1.0000
0.5000 59000 -2.0000 1.0000
0.6300 59000 -2.0000 1.0000
0.7900 59000 -2.0000 1.0000
1.0000 59000 -2.0000 1.0000
1.2600 59000 -1.9800 0.9950
1.5800 59000 -1.9300 0.9800
2.0000 59000 -1.8700 0.9650
2.5100 59000 -0.9800 0.0250
3.1600 59000 -0.8100 0.0700
3.9800 59000 -0.5500 0.0700
5.0100 59000 -0.4200 0.0850
6.3100 59000 -0.3700 0.0700
7.9400 59000 -0.3400 0.0250
10.0000 59000 -0.2700 0.0450

0.1000 60000 -2.0000 1.0000
0.1300 60000 -2.0000 1.0000
0.1600 60000 -2.0000 1.0000
0.2000 60000 -2.0000 1.0000
0.2500 60000 -2.0000 1.0000
0.3200 60000 -2.0000 1.0000
0.4000 60000 -2.0000 1.0000
0.5000 60000 -2.0000 1.0000
0.6300 60000 -2.0000 1.0000
0.7900 60000 -2.0000 1.0000
1.0000 60000 -2.0000 1.0000
1.2600 60000 -2.0000 1.0000
1.5800 60000 -1.9500 0.9850
2.0000 60000 -1.7800 0.9350
2.5100 60000 -1.2000 0.5300
3.1600 60000 -0.8900 0.2050
3.9800 60000 -0.5700 0.2250
5.0100 60000 -0.3900 0.1150
6.3100 60000 -0.2100 0.0100
7.9400 60000 -0.2600 0.0050
10.0000 60000 -0.3100 0.0950

0.1000 61000 -2.0000 1.0000
0.1300 61000 -2.0000 1.0000
0.1600 61000 -2.0000 1.0000
0.2000 61000 -2.0000 1.0000
0.2500 61000 -2.0000 1.0000
0.3200 61000 -2.0000 1.0000
0.4000 61000 -2.0000 1.0000
0.5000 61000 -2.0000 1.0000
0.6300 61000 -2.0000 1.0000
0.7900 61000 -2.0000 1.0000
1.0000 61000 -2.0000 1.0000
1.2600 61000 -1.9800 0.9950
1.5800 61000 -1.8700 0.9650
2.0000 61000 -1.7200 0.9200
2.5100 61000 -0.8800 0.1000
3.1600 61000 -0.8700 0.1050
3.9800 61000 -0.2900 0.0650
5.0100 61000 -0.3900 0.0500
6.3100 61000 -0.4000 0.1650
7.9400 61000 -0.2700 0.1450
10.0000 61000 -0.2000 0.0100

0.1000 62000 -2.0000 1.0000
0.1300 62000 -2.0000 1.0000
0.1600 62000 -2.0000 1.0000
0.2000 62000 -2.0000 1.0000
0.2500 62000 -2.0000 1.0000
0.3200 62000 -2.0000 1.0000
0.4000 62000 -2.0000 1.0000
0.5000 62000 -2.0000 1.0000
0.6300 62000 -2.0000 1.0000
0.7900 62000 -2.0000 1.0000
1.0000 62000 -2.0000 1.0000
1.2600 62000 -2.0000 1.0000
1.5800 62000 -1.8900 0.9700
2.0000 62000 -1.8000 0.9300
2.5100 62000 -1.0400 0.2800
3.1600 62000 -0.5200 0.0550
3.9800 62000 -0.5700 0.2150
5.0100 62000 -0.4300 0.0400
6.3100 62000 -0.4000 0.1050
7.9400 62000 -0.3500 0.0400
10.0000 62000 -0.2500 0.0350

0.1000 63000 -2.0000 1.0000
0.1300 63000 -2.0000 1.0000
0.1600 63000 -2.0000 1.0000
0.2000 63000 -2.0000 1.0000
0.2500 63000 -2.0000 1.0000
0.3200 63000 -2.0000 1.0000
0.4000 63000 -2.0000 1.0000
0.5000 63000 -2.0000 1.0000
0.6300 63000 -2.0000 1.0000
0.7900 63000 -2.0000 1.0000
1.0000 63000 -2.0000 1.0000
1.2600 63000 -1.9800 0.9950
1.5800 63000 -1.9200 0.9800
2.0000 63000 -1.7400 0.9250
2.5100 63000 -1.1200 0.2300
3.1600 63000 -0.8700 0.1350
3.9800 63000 -0.5100 0.0550
5.0100 63000 -0.5700 0.0050
6.3100 63000 -0.2600 0.1500
7.9400 63000 -0.2800 0.0250
10.0000 63000 -0.2500 0.0500

0.1000 64000 -2.0000 1.0000
0.1300 64000 -2.0000 1.0000
0.1600 64000 -2.0000 1.0000
0.2000 64000 -2.0000 1.0000
0.2500 64000 -2.0000 1.0000
0.3200 64000 -2.0000 1.0000
0.4000 64000 -2.0000 1.0000
0.5000 64000 -2.0000 1.0000
0.6300 64000 -2.0000 1.0000
0.7900 64000 -2.0000 1.0000
1.0000 64000 -2.0000 1.0000
1.2600 64000 -2.0000 1.0000
1.5800 64000 -1.9200 0.9800
2.0000 64000 -1.6300 0.8650
2.5100 64000 -1.1400 0.0600
3.1600 64000 -0.9000 0.1000
3.9800 64000 -0.4200 0.0250
5.0100 64000 -0.4300 0.0500
6.3100 64000 -0.4300 0.0850
7.9400 64000 -0.2300 0.0450
